tenant_id,num_qp,success,total_time_us,avg_latency_us,p50_latency_us,p99_latency_us
1,10,10,11852.0,1185.2,294.0,315.0
2,10,10,11271.0,1127.1,284.0,318.0
3,10,10,12190.0,1219.0,303.0,362.0
4,10,10,11465.0,1146.5,296.0,341.0
5,10,10,10982.0,1098.2,271.0,346.0
6,10,10,11461.0,1146.1,328.0,378.0
7,10,10,11338.0,1133.8,294.0,436.0
8,10,10,11617.0,1161.7,313.0,377.0
9,10,10,11169.0,1116.9,282.0,323.0
10,10,10,11348.0,1134.8,281.0,309.0
