tenant_id,num_qp,success,total_time_us,avg_latency_us,p50_latency_us,p99_latency_us
1,10,10,7297.0,729.7,303.0,452.0
2,10,10,7180.0,718.0,288.0,402.0
3,10,10,6663.0,666.3,282.0,307.0
4,10,10,6239.0,623.9,267.0,286.0
5,10,10,7137.0,713.7,297.0,358.0
