tenant_id,num_qp,success,total_time_us,avg_latency_us,p50_latency_us,p99_latency_us
1,10,10,7679.0,767.9,309.0,354.0
2,10,10,7721.0,772.1,292.0,343.0
3,10,10,7970.0,797.0,234.0,266.0
4,10,10,8703.0,870.3,283.0,374.0
5,10,10,7652.0,765.2,271.0,289.0
6,10,10,7480.0,748.0,234.0,260.0
7,10,10,7959.0,795.9,276.0,291.0
8,10,10,8157.0,815.7,271.0,326.0
9,10,10,7696.0,769.6,224.0,304.0
10,10,10,7689.0,768.9,281.0,313.0
