tenant_id,num_qp,success,total_time_us,avg_latency_us,p50_latency_us,p99_latency_us
1,10,10,11640.0,1164.0,857.0,866.0
2,10,10,11667.0,1166.7,443.0,451.0
3,10,10,11166.0,1116.6,581.0,646.0
4,10,10,11913.0,1191.3,615.0,1215.0
5,10,10,12140.0,1214.0,640.0,1119.0
6,10,10,11807.0,1180.7,662.0,871.0
7,10,10,11131.0,1113.1,618.0,857.0
8,10,10,11437.0,1143.7,604.0,989.0
9,10,10,11397.0,1139.7,646.0,867.0
10,10,10,12033.0,1203.3,696.0,1087.0
