tenant_id,num_qp,success,total_time_us,avg_latency_us,p50_latency_us,p99_latency_us
1,10,10,11860.0,1186.0,864.0,877.0
2,10,10,10274.0,1027.4,802.0,1138.0
3,10,10,11885.0,1188.5,456.0,464.0
4,10,10,10331.0,1033.1,815.0,1085.0
5,10,10,10515.0,1051.5,502.0,816.0
