tenant_id,num_qp,success,total_time_us,avg_latency_us,p50_latency_us,p99_latency_us
1,10,10,13889.0,1388.9,1033.0,1129.0
2,10,10,13888.0,1388.8,992.0,1207.0
3,10,10,13890.0,1389.0,1066.0,1298.0
4,10,10,9193.0,919.3,546.0,608.0
5,10,10,9423.0,942.3,513.0,624.0
6,10,10,9291.0,929.1,533.0,724.0
7,10,10,9041.0,904.1,501.0,781.0
8,10,10,13976.0,1397.6,605.0,702.0
9,10,10,9058.0,905.8,507.0,644.0
10,10,10,9580.0,958.0,443.0,884.0
