tenant_id,num_qp,success,total_time_us,avg_latency_us,p50_latency_us,p99_latency_us
1,10,10,12475.0,1247.5,923.0,928.0
2,10,10,12528.0,1252.8,481.0,486.0
3,10,10,11549.0,1154.9,945.0,977.0
4,10,10,11576.0,1157.6,906.0,952.0
5,10,10,11862.0,1186.2,516.0,980.0
